,site,datetime,flow,dayofyear,min,max,10,25,50,75,90
518780,GYB,2023-06-01 12:15:00,3092.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518781,GYB,2023-06-01 12:30:00,3055.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518782,GYB,2023-06-01 12:45:00,3092.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518783,GYB,2023-06-01 13:00:00,3028.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518784,GYB,2023-06-01 13:15:00,3019.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518785,GYB,2023-06-01 13:30:00,2974.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518786,GYB,2023-06-01 13:45:00,2992.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518787,GYB,2023-06-01 14:00:00,2965.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518788,GYB,2023-06-01 14:15:00,2974.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518789,GYB,2023-06-01 14:30:00,3010.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518790,GYB,2023-06-01 14:45:00,2974.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518791,GYB,2023-06-01 15:00:00,2956.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518792,GYB,2023-06-01 15:15:00,2920.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518793,GYB,2023-06-01 15:30:00,2947.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518794,GYB,2023-06-01 15:45:00,2920.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518795,GYB,2023-06-01 16:00:00,2983.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518796,GYB,2023-06-01 16:15:00,2983.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518797,GYB,2023-06-01 16:30:00,3019.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518798,GYB,2023-06-01 16:45:00,2965.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518799,GYB,2023-06-01 17:00:00,3010.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518800,GYB,2023-06-01 17:15:00,3019.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518801,GYB,2023-06-01 17:30:00,3001.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518802,GYB,2023-06-01 17:45:00,2992.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518803,GYB,2023-06-01 18:00:00,3092.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518804,GYB,2023-06-01 18:15:00,3074.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518805,GYB,2023-06-01 18:30:00,3092.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518806,GYB,2023-06-01 18:45:00,3195.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518807,GYB,2023-06-01 19:00:00,3251.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518808,GYB,2023-06-01 19:15:00,3204.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518809,GYB,2023-06-01 19:30:00,3309.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518810,GYB,2023-06-01 19:45:00,3395.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518811,GYB,2023-06-01 20:00:00,3386.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518812,GYB,2023-06-01 20:15:00,3425.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518813,GYB,2023-06-01 20:30:00,3493.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518814,GYB,2023-06-01 20:45:00,3513.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518815,GYB,2023-06-01 21:00:00,3513.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518816,GYB,2023-06-01 21:15:00,3513.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518817,GYB,2023-06-01 21:30:00,3623.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518818,GYB,2023-06-01 21:45:00,3563.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518819,GYB,2023-06-01 22:00:00,3633.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518820,GYB,2023-06-01 22:15:00,3663.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518821,GYB,2023-06-01 22:30:00,3603.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518822,GYB,2023-06-01 22:45:00,3643.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518823,GYB,2023-06-01 23:00:00,3633.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518824,GYB,2023-06-01 23:15:00,3623.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518825,GYB,2023-06-01 23:30:00,3613.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518826,GYB,2023-06-01 23:45:00,3663.0,152.0,158.0,3827.0,217.0,286.0,813.0,1850.0,2956.0
518827,GYB,2023-06-02 00:00:00,3583.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518828,GYB,2023-06-02 00:15:00,3583.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518829,GYB,2023-06-02 00:30:00,3593.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518830,GYB,2023-06-02 00:45:00,3684.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518831,GYB,2023-06-02 01:00:00,3653.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518832,GYB,2023-06-02 01:15:00,3643.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518833,GYB,2023-06-02 01:30:00,3673.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518834,GYB,2023-06-02 01:45:00,3543.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518835,GYB,2023-06-02 02:00:00,3603.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518836,GYB,2023-06-02 02:15:00,3523.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518837,GYB,2023-06-02 02:30:00,3503.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518838,GYB,2023-06-02 02:45:00,3503.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518839,GYB,2023-06-02 03:00:00,3523.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518840,GYB,2023-06-02 03:15:00,3483.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518841,GYB,2023-06-02 03:30:00,3464.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518842,GYB,2023-06-02 03:45:00,3425.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518843,GYB,2023-06-02 04:00:00,3425.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518844,GYB,2023-06-02 04:15:00,3415.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518845,GYB,2023-06-02 04:30:00,3425.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518846,GYB,2023-06-02 04:45:00,3386.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518847,GYB,2023-06-02 05:00:00,3366.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518848,GYB,2023-06-02 05:15:00,3232.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518849,GYB,2023-06-02 05:30:00,3318.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518850,GYB,2023-06-02 05:45:00,3309.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518851,GYB,2023-06-02 06:00:00,3270.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518852,GYB,2023-06-02 06:15:00,3232.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518853,GYB,2023-06-02 06:30:00,3280.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518854,GYB,2023-06-02 06:45:00,3280.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518855,GYB,2023-06-02 07:00:00,3204.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518856,GYB,2023-06-02 07:15:00,3195.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518857,GYB,2023-06-02 07:30:00,3129.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518858,GYB,2023-06-02 07:45:00,3139.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518859,GYB,2023-06-02 08:00:00,3176.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518860,GYB,2023-06-02 08:15:00,3120.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518861,GYB,2023-06-02 08:30:00,3074.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518862,GYB,2023-06-02 08:45:00,3148.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518863,GYB,2023-06-02 09:00:00,3046.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518864,GYB,2023-06-02 09:15:00,3074.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
518865,GYB,2023-06-02 09:30:00,3102.0,153.0,157.0,3684.0,209.0,273.0,767.5,2052.5,2984.800000000001
