,index,date,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median ('91-'20),Median (POR),Median Peak SWE,datetime
221,222,05-10,15.1,79.0,110.0,40.4,14.7,44.2,5.8,12.7,21.0,0.0,29.9,5.8,88.9,7.1,115.5,46.6,41.0,71.3,62.1,27.9,6.2,42.7,67.4,11.3,72.6,79.1,20.4,19.7,34.4,47.0,67.8,17.6,1.7,4.4,0.0,20.2,64.4,13.8,44.6,4.5,0.0,10.4,60.0,,0.0,4.803020885884207,12.998666128543597,49.23903945111324,77.72,115.5,32.2,27.9,49.6,2020-05-10
222,223,05-11,12.8,79.1,110.2,38.4,14.6,44.0,4.5,11.2,19.8,0.0,30.2,4.6,87.6,5.5,115.4,45.2,39.3,70.3,61.3,27.2,3.9,41.6,67.9,11.4,72.6,78.6,18.4,17.9,32.8,48.0,67.4,16.4,1.1,4.1,0.0,19.2,63.1,12.5,43.5,3.0,0.0,10.8,60.0,,0.0,4.270798103117601,12.027052769649474,48.403713046108734,77.4,115.4,31.5,27.2,49.6,2020-05-11
223,224,05-12,12.5,79.1,110.1,37.2,14.2,43.1,2.6,9.2,18.5,0.0,30.9,3.9,84.2,2.9,115.4,43.2,37.2,69.9,59.7,27.8,1.9,40.6,68.3,11.9,73.1,77.1,16.9,16.2,30.9,48.2,67.0,15.1,0.6,3.9,0.0,17.8,60.7,11.7,42.5,2.0,0.0,11.0,59.9,,0.0,3.7561335889414504,11.059251336898017,47.560369286649575,76.3,115.4,30.9,27.8,49.6,2020-05-12
224,225,05-13,11.4,78.6,110.2,36.8,13.5,41.1,0.8,6.8,18.0,0.0,30.2,3.1,84.2,1.7,115.4,41.0,35.2,69.7,57.9,27.6,1.1,40.4,68.5,11.8,74.7,74.0,15.1,15.1,29.2,48.0,66.0,13.8,0.0,3.1,0.0,16.2,58.7,10.9,40.6,1.8,0.0,10.6,59.5,,0.0,3.2623166178991907,10.108338210069272,46.7077590555932,74.56,115.4,29.7,27.6,49.6,2020-05-13
225,226,05-14,9.8,78.2,110.2,35.1,12.6,40.5,0.0,5.1,17.7,0.0,30.7,2.2,82.3,0.9,115.9,37.9,33.0,70.1,57.7,27.1,0.0,39.4,68.5,10.7,75.7,69.7,14.1,14.2,28.1,48.0,64.5,12.1,0.0,2.3,0.0,14.0,58.2,9.8,38.4,1.5,0.0,9.8,58.1,,0.0,2.7878377560285585,9.16101301584067,45.85524972252895,74.58,115.9,29.4,27.1,49.6,2020-05-14
226,227,05-15,8.7,77.1,109.6,34.5,11.3,39.3,0.0,3.1,17.2,0.0,30.8,1.4,79.9,0.0,116.2,34.9,30.7,70.1,57.7,25.3,0.0,37.7,68.5,8.8,75.3,67.2,12.8,12.0,26.6,48.0,64.0,9.8,0.0,1.3,0.0,12.9,58.1,8.1,37.2,2.7,0.0,8.5,55.8,,0.0,2.3311028150538995,8.226737967914156,44.99869034406062,74.26,116.2,28.6,25.3,49.6,2020-05-15
227,228,05-16,8.6,76.4,109.6,34.5,10.8,38.1,0.0,1.2,17.2,0.0,29.4,0.5,77.7,0.0,116.5,33.0,28.7,70.2,57.7,24.3,0.0,35.6,68.4,6.2,75.2,65.2,11.6,9.3,24.6,48.0,65.2,7.2,0.0,0.0,0.9,11.9,58.0,7.0,37.6,1.9,0.0,6.1,53.7,,0.0,1.8836827767126776,7.322389264453386,44.106675411157816,74.2,116.5,26.6,24.3,49.6,2020-05-16
228,229,05-17,8.6,74.7,108.8,34.5,9.8,36.7,0.0,0.7,17.2,0.0,29.2,0.0,75.5,0.2,116.0,34.4,27.2,70.4,56.6,24.6,0.0,34.2,67.7,4.6,68.5,63.9,9.3,7.1,22.6,47.2,65.5,4.6,0.0,0.0,0.0,10.9,58.5,7.2,38.7,1.1,0.0,3.8,51.5,,0.0,1.451558873978357,6.457255574613844,43.18326505902385,70.02,116.0,25.9,22.6,49.6,2020-05-17
229,230,05-18,7.6,73.2,108.3,34.5,8.8,35.8,0.0,0.4,16.9,0.0,30.0,0.0,73.2,0.2,114.5,35.8,25.9,70.6,55.6,24.2,0.0,32.6,66.7,3.4,66.8,62.9,7.1,4.1,20.2,47.3,66.0,3.5,0.0,0.0,0.0,9.1,58.6,6.1,38.7,0.9,0.0,2.6,49.3,,0.0,1.0504893552617929,5.656212289375247,42.25527595600704,69.84,114.5,25.0,20.2,49.6,2020-05-18
230,231,05-19,8.7,71.8,108.3,34.0,7.8,34.5,0.0,0.0,16.1,0.0,30.3,0.0,70.3,0.2,113.0,35.8,24.4,70.6,54.7,23.1,0.0,30.4,65.5,2.5,66.6,61.1,5.1,0.9,17.3,47.0,66.6,2.5,0.0,0.0,0.0,6.7,58.9,4.5,39.0,2.3,0.0,1.8,47.4,,0.0,0.6920694178185604,4.900256280899841,41.26280294621996,69.56,113.0,23.8,17.3,49.6,2020-05-19
231,232,05-20,8.7,70.8,107.5,32.9,6.8,33.3,0.0,0.0,15.1,0.0,30.3,0.0,67.3,0.0,111.6,36.2,22.6,70.6,53.0,21.6,0.0,29.0,64.6,2.0,65.1,58.5,3.6,0.2,14.2,46.5,66.6,1.7,0.0,0.0,0.0,4.8,58.1,3.1,39.4,2.5,0.0,1.0,45.9,,0.0,0.3863404298254319,4.216393905761128,40.277756028653656,67.16,111.6,22.1,15.1,49.6,2020-05-20
232,233,05-21,8.5,69.6,106.9,31.3,5.9,32.5,0.0,0.0,14.6,0.5,30.0,0.0,65.1,0.0,107.6,36.2,20.7,70.5,51.5,19.9,0.0,28.6,64.0,1.5,60.4,56.0,2.8,0.0,11.5,46.0,66.7,1.1,0.0,0.0,0.0,5.3,56.3,2.2,39.6,2.4,0.1,0.5,43.4,,0.0,0.14253455756229844,3.5852466955906332,39.276371708201665,66.38,107.6,20.3,14.6,49.6,2020-05-21
233,234,05-22,8.6,67.8,103.8,30.2,5.0,31.8,0.0,0.0,13.6,0.1,29.5,0.0,63.3,0.0,104.6,36.1,19.3,70.4,50.3,18.2,0.0,29.2,63.0,1.2,59.7,54.5,1.8,0.0,9.2,46.2,66.4,0.6,0.0,0.0,0.0,5.5,54.3,1.9,40.2,1.5,0.1,0.0,40.8,,0.0,0.0,2.99249520734527,38.2317102209653,65.78,104.6,18.8,13.6,49.6,2020-05-22
234,235,05-23,8.0,66.0,100.2,29.0,3.8,31.2,0.0,0.0,13.3,0.0,28.4,0.0,60.4,0.0,100.1,35.8,18.3,69.8,48.7,15.4,0.0,30.4,60.6,1.0,59.3,53.1,1.4,0.0,6.5,46.2,65.8,0.0,0.0,0.0,0.0,5.5,52.7,1.2,40.7,0.9,0.2,0.0,38.1,,0.0,0.0,2.4484976288970994,37.16032287357355,64.76,100.2,16.8,13.3,49.6,2020-05-23
235,236,05-24,6.4,65.1,98.0,27.5,1.8,31.1,0.0,0.0,13.3,0.4,26.8,0.0,58.0,0.0,98.0,35.7,18.6,69.7,47.1,13.0,0.0,30.3,58.1,0.8,57.2,52.1,1.5,0.3,4.1,46.2,65.0,0.0,0.0,0.0,0.0,5.3,50.5,0.5,40.7,0.4,0.0,0.0,35.9,,0.0,0.0,1.9484169105034126,36.077104227624645,63.62,98.0,15.8,13.0,49.6,2020-05-24
236,237,05-25,5.2,63.6,97.6,26.5,0.2,30.0,0.0,0.0,12.8,0.1,25.6,0.0,55.3,0.0,96.1,35.0,18.6,69.7,45.0,10.6,0.0,29.8,55.0,0.0,54.7,49.3,0.0,0.7,3.1,46.0,64.3,0.0,0.0,0.0,0.0,4.9,47.7,0.0,40.9,0.0,0.0,0.0,34.0,,0.0,0.0,1.484205428311924,34.95402885682456,61.94,97.6,14.6,10.6,49.6,2020-05-25
237,238,05-26,3.7,62.3,96.8,25.5,0.0,28.8,0.0,0.0,12.8,0.0,24.9,0.0,55.0,0.0,94.6,34.1,17.7,70.5,43.0,8.2,0.0,28.6,51.8,0.0,53.1,48.0,0.0,0.9,2.1,46.1,64.6,0.0,0.0,0.0,0.0,3.6,45.4,0.0,41.4,0.0,0.0,0.0,33.0,,0.0,0.0,1.055415195237576,33.76360004035805,60.84,96.8,13.0,8.2,49.6,2020-05-26
238,239,05-27,2.2,60.1,97.2,24.3,0.0,27.1,0.0,0.0,12.8,0.1,24.1,0.0,52.9,0.0,93.0,32.2,16.8,70.5,41.3,5.0,0.0,26.4,49.7,0.0,51.3,47.2,0.0,0.6,1.3,46.2,64.2,0.0,0.0,0.0,0.0,2.5,43.6,0.0,41.3,0.0,0.0,0.0,31.8,,0.0,0.0,0.6913167187972703,32.560667944706786,58.66,97.2,10.9,5.0,49.6,2020-05-27
239,240,05-28,1.3,59.2,96.1,23.6,0.0,25.9,0.0,0.0,12.6,0.6,21.9,0.0,52.3,0.0,91.4,31.0,15.1,70.5,39.0,2.7,0.0,23.9,46.8,0.0,48.6,47.5,0.0,0.1,0.9,46.6,64.1,0.0,0.0,0.0,0.0,1.3,42.3,0.0,41.1,0.0,0.0,0.0,30.2,,0.0,0.0,0.36921602260113534,31.33243265058918,57.82,96.1,8.9,2.7,49.6,2020-05-28
240,241,05-29,0.0,58.7,94.5,22.5,0.0,24.8,0.0,0.5,11.3,0.2,20.4,0.0,52.1,0.0,89.7,29.5,12.8,70.5,36.9,1.4,0.0,21.5,43.6,0.0,45.1,46.9,0.0,0.0,0.6,46.4,64.5,0.0,0.0,0.0,0.0,0.8,41.1,0.0,40.4,0.0,0.0,0.0,28.8,,0.0,0.0,0.08026838865906076,30.072138028452212,57.38,94.5,7.1,1.4,49.6,2020-05-29
241,242,05-30,0.0,58.2,92.9,21.1,0.0,23.3,0.0,0.6,11.1,0.0,20.3,0.0,49.8,0.0,87.9,27.6,10.1,70.5,34.8,0.8,0.0,19.5,39.6,0.0,42.7,46.5,0.0,0.0,0.4,46.2,64.5,0.0,0.0,0.0,0.0,0.3,40.0,0.0,39.2,0.0,0.0,0.0,27.3,,0.0,0.0,0.0,28.761525577640022,56.52,92.9,5.4,0.8,49.6,2020-05-30
242,243,05-31,0.0,56.9,90.8,19.3,0.0,21.8,0.0,0.5,11.1,1.8,20.6,0.0,47.8,0.0,86.9,26.2,5.6,69.9,33.4,0.2,0.0,16.5,36.0,0.0,41.7,45.9,0.0,0.0,0.2,46.0,64.2,0.0,0.0,0.0,0.0,0.0,38.5,0.0,38.2,0.0,0.0,0.0,25.9,,0.0,0.0,0.0,27.40398950660789,55.08,90.8,2.9,1.8,49.6,2020-05-31
243,244,06-01,0.0,56.1,89.6,18.0,0.0,20.6,0.0,0.1,10.4,2.3,20.2,0.0,48.2,0.0,85.8,24.6,2.4,67.8,32.0,0.0,0.0,13.8,32.0,0.0,40.1,44.8,0.0,0.0,0.0,45.3,64.0,0.0,0.0,0.0,0.0,0.0,37.1,0.0,37.2,0.0,0.0,0.0,24.6,,0.0,0.0,0.0,25.99427908384535,54.52,89.6,1.2,2.3,49.6,2020-06-01
244,245,06-02,0.0,55.9,89.3,17.1,0.0,19.5,0.0,0.0,8.2,2.2,18.7,0.0,46.5,0.0,85.0,23.1,1.8,66.1,30.2,0.0,0.0,11.1,30.3,0.0,36.2,42.6,0.0,0.0,0.0,44.7,64.1,0.0,0.0,0.0,0.0,0.0,35.0,0.0,35.5,0.0,0.0,0.0,23.1,,0.0,0.0,0.0,24.564197356471766,54.02,89.3,0.9,1.8,49.6,2020-06-02
245,246,06-03,0.0,55.3,88.2,16.1,0.0,17.8,0.0,0.0,6.7,1.5,16.5,0.0,45.9,0.0,83.8,20.9,1.3,64.5,30.1,0.0,0.0,9.4,28.3,0.0,33.5,39.2,0.0,0.0,0.0,39.1,64.1,0.0,0.0,0.0,0.0,0.0,33.2,0.0,34.0,0.0,0.0,0.0,21.5,,0.0,0.0,0.0,23.12604580768764,53.42,88.2,0.6,1.3,49.6,2020-06-03
246,247,06-04,0.0,53.5,87.1,15.3,0.0,16.5,0.0,0.0,6.3,0.6,14.0,0.0,44.0,0.0,82.3,18.7,0.0,63.6,30.4,0.0,0.0,7.4,26.0,0.0,31.8,36.3,0.0,0.0,0.0,35.1,64.0,0.0,0.0,0.0,0.0,0.0,30.8,0.0,32.1,0.0,0.0,0.0,19.9,,0.0,0.0,0.0,21.66653011804991,51.6,87.1,0.0,0.0,49.6,2020-06-04
247,248,06-05,0.0,53.7,85.4,14.3,0.0,15.5,0.0,0.0,5.1,0.0,11.1,0.0,45.7,0.0,80.8,16.4,0.0,60.3,31.1,0.0,0.0,4.3,23.4,0.0,29.8,32.6,0.0,0.0,0.0,31.0,63.5,0.0,0.0,0.0,0.0,0.0,28.6,0.0,29.4,0.0,0.0,0.0,18.4,,0.0,0.0,0.0,20.212269195842314,52.1,85.4,0.0,0.0,49.6,2020-06-05
248,249,06-06,0.0,53.5,83.9,13.5,0.0,14.3,0.0,0.0,3.2,0.0,10.0,0.0,46.3,0.0,80.6,14.6,0.0,58.9,30.1,0.0,0.0,2.8,21.3,0.0,27.0,29.0,0.0,0.0,0.0,27.2,63.0,0.0,0.0,0.0,0.0,0.0,27.1,0.0,26.3,0.0,0.0,0.0,16.1,,0.0,0.0,0.0,18.75726162849295,52.06,83.9,0.0,0.0,49.6,2020-06-06
249,250,06-07,0.0,52.0,82.6,14.3,0.0,13.2,0.0,0.0,1.6,0.0,7.8,0.0,47.7,0.0,80.5,12.6,0.0,57.5,28.7,0.0,0.0,1.4,19.0,0.0,25.7,25.5,0.0,0.0,0.0,23.4,62.0,0.0,0.0,0.0,0.0,0.0,25.7,0.0,22.9,0.0,0.0,0.0,13.5,,0.0,0.0,0.0,17.32299868832551,51.14,82.6,0.0,0.0,49.6,2020-06-07
250,251,06-08,0.0,51.4,81.5,14.0,0.0,12.5,0.0,0.0,0.8,0.0,5.6,0.0,47.1,0.0,80.4,9.9,0.0,55.3,27.5,0.0,0.0,0.7,16.1,0.0,25.9,22.9,0.0,0.0,0.0,20.8,61.3,0.0,0.0,0.0,0.0,0.0,24.2,0.0,21.8,0.1,0.0,0.0,10.9,,0.0,0.0,0.0,15.895342548682736,50.54,81.5,0.0,0.0,49.6,2020-06-08
251,252,06-09,0.0,50.6,80.7,13.5,0.0,11.8,0.0,0.0,0.1,0.0,2.6,0.0,45.8,0.0,80.3,7.0,0.0,53.7,26.1,0.0,0.0,0.0,12.5,0.0,26.6,20.2,0.0,0.0,0.0,18.8,60.6,0.0,0.0,0.0,0.0,0.0,22.9,0.0,20.8,0.0,0.0,0.0,9.2,,0.0,0.0,0.0,14.470588235293626,49.64,80.7,0.0,0.0,49.6,2020-06-09
252,253,06-10,0.0,49.0,78.1,12.6,0.0,11.0,0.0,0.0,0.0,0.0,1.2,0.0,43.3,0.0,79.6,3.2,0.0,52.0,24.7,0.0,0.0,0.0,7.6,0.0,24.8,17.5,0.0,0.0,0.0,17.0,58.5,0.0,0.0,0.0,0.0,0.0,20.9,0.0,19.6,0.0,0.0,0.0,7.0,,0.0,0.0,0.0,13.080875794571241,47.86,79.6,0.0,0.0,49.6,2020-06-10
253,254,06-11,0.0,46.7,73.2,12.0,0.0,10.1,0.0,0.0,0.0,0.0,0.7,0.0,40.5,0.0,78.3,1.4,0.0,51.2,23.2,0.0,0.0,0.0,3.8,0.0,23.3,15.8,0.0,0.0,0.0,15.6,56.5,0.0,0.0,0.0,0.0,0.0,19.9,0.0,18.0,0.0,0.0,0.0,5.5,,0.0,0.0,0.0,11.721870648773686,45.46,78.3,0.0,0.0,49.6,2020-06-11
254,255,06-12,0.0,45.3,72.5,11.3,0.0,9.1,0.0,0.0,0.0,0.0,0.5,0.0,38.4,0.0,76.9,0.9,0.0,49.5,21.5,0.0,0.0,0.0,1.8,0.0,20.2,12.4,0.0,0.0,0.0,14.5,53.9,0.0,0.0,0.0,0.0,0.0,20.1,0.0,15.8,0.0,0.0,0.0,3.7,,0.0,0.0,0.0,10.398355362727925,43.92,76.9,0.0,0.0,49.6,2020-06-12
255,256,06-13,0.0,44.2,71.5,10.3,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,35.2,0.0,74.7,0.3,0.0,47.4,19.5,0.0,0.0,0.0,1.6,0.0,17.0,8.0,0.0,0.0,0.0,12.6,51.9,0.0,0.0,0.0,0.0,0.0,20.5,0.0,13.0,0.0,0.0,0.0,2.8,,0.0,0.0,0.0,9.138585410150023,42.4,74.7,0.0,0.0,49.6,2020-06-13
256,257,06-14,0.0,43.1,70.4,9.3,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,32.9,0.0,72.9,0.0,0.0,45.8,17.2,0.0,0.0,0.0,0.7,0.0,14.0,7.9,0.0,0.0,0.0,10.6,49.8,0.0,0.0,0.0,0.0,0.0,19.4,0.0,10.1,0.0,0.0,0.0,2.1,,0.0,0.0,0.0,7.951270305720643,41.06,72.9,0.0,0.0,49.6,2020-06-14
257,258,06-15,0.0,41.4,68.2,8.6,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,30.3,0.0,71.1,0.0,0.0,44.1,14.6,0.0,0.0,0.0,0.1,0.0,9.2,5.9,0.0,0.0,0.0,7.6,47.8,0.0,0.0,0.0,0.0,0.0,17.6,0.0,6.9,0.0,0.0,0.0,1.5,,0.0,0.0,0.0,6.845749167591328,39.18,71.1,0.0,0.0,49.6,2020-06-15
258,259,06-16,0.0,39.0,66.1,7.5,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,28.1,0.0,67.1,0.0,0.0,42.3,11.9,0.0,0.0,0.0,0.0,0.0,6.5,4.5,0.0,0.0,0.0,4.9,46.0,0.0,0.0,0.0,0.0,0.0,15.4,0.0,4.3,0.0,0.0,0.0,1.1,,0.0,0.0,0.0,5.822778730703057,36.82,67.1,0.0,0.0,49.6,2020-06-16
259,260,06-17,0.0,37.3,64.5,5.8,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,26.2,0.0,66.7,0.0,0.0,39.5,8.8,0.0,0.0,0.0,0.0,0.0,5.9,3.7,0.0,0.0,0.0,3.1,43.9,0.0,0.0,0.0,0.0,0.0,12.9,0.0,3.0,0.0,0.0,0.0,0.5,,0.0,0.0,0.0,4.86863283220647,35.08,66.7,0.0,0.0,49.6,2020-06-17
260,261,06-18,0.0,36.0,63.5,3.8,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,24.6,0.0,66.5,0.0,0.0,37.7,5.2,0.0,0.0,0.0,0.0,0.0,6.7,2.4,0.0,0.0,0.0,2.1,42.1,0.0,0.0,0.0,0.0,0.0,8.7,0.0,2.1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.9931187569365965,33.72,66.5,0.0,0.0,49.6,2020-06-18
261,262,06-19,0.0,33.9,62.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,0.0,66.1,0.0,0.0,35.1,1.7,0.0,0.0,0.0,0.0,0.0,6.9,1.2,0.0,0.0,0.0,1.3,40.4,0.0,0.0,0.0,0.0,0.0,5.1,0.0,1.6,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.181493290283411,31.64,66.1,0.0,0.0,49.6,2020-06-19
262,263,06-20,0.0,33.2,60.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,0.0,63.5,0.0,0.0,32.4,0.5,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.8,37.8,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.43408132378157,29.98,63.5,0.0,0.0,49.6,2020-06-20
263,264,06-21,0.0,30.9,58.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,0.0,60.9,0.0,0.0,30.2,0.2,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.4,35.7,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.7781818181817541,27.8,60.9,0.0,0.0,49.6,2020-06-21
264,265,06-22,0.0,29.3,56.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,57.8,0.0,0.0,27.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.3,33.1,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.222603168196908,25.22,57.8,0.0,0.0,49.6,2020-06-22
265,266,06-23,0.0,27.4,53.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,55.0,0.0,0.0,25.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.7468933508222904,23.24,55.0,0.0,0.0,49.6,2020-06-23
266,267,06-24,0.0,25.5,50.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,52.8,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.33767934618099654,21.4,52.8,0.0,0.0,49.6,2020-06-24
267,268,06-25,0.0,24.3,48.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0.0,50.0,0.0,0.0,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,19.52,50.0,0.0,0.0,49.6,2020-06-25
268,269,06-26,0.0,22.1,47.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0,47.5,0.0,0.0,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,16.5,47.5,0.0,0.0,49.6,2020-06-26
269,270,06-27,0.0,20.3,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,44.3,0.0,0.0,16.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,14.66,46.0,0.0,0.0,49.6,2020-06-27
270,271,06-28,0.0,18.3,44.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,41.6,0.0,0.0,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,13.18,44.8,0.0,0.0,49.6,2020-06-28
271,272,06-29,0.0,16.8,43.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,38.9,0.0,0.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,10.6,43.2,0.0,0.0,49.6,2020-06-29
272,273,06-30,0.0,15.9,41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.6,0.0,0.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7.44,41.7,0.0,0.0,49.6,2020-06-30
273,274,07-01,0.0,15.2,40.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,4.96,40.9,0.0,0.0,49.6,2020-07-01
274,275,07-02,0.0,13.5,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.7,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.72,39.0,0.0,0.0,49.6,2020-07-02
275,276,07-03,0.0,12.0,36.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.28,36.6,0.0,0.0,49.6,2020-07-03
276,277,07-04,0.0,10.5,35.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,35.2,0.0,0.0,49.6,2020-07-04
277,278,07-05,0.0,8.7,33.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,33.7,0.0,0.0,49.6,2020-07-05
278,279,07-06,0.0,6.8,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0,49.6,2020-07-06
279,280,07-07,0.0,2.9,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,28.3,0.0,0.0,49.6,2020-07-07
280,281,07-08,0.0,0.4,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,26.1,0.0,0.0,49.6,2020-07-08
